"Title","Date","Rating","Content"
"NA","NA",NA,"NA"
"NA","NA","6","NA"
"NA","NA","6","NA"
"NA","NA",NA,"NA"
"NA","NA","9","NA"
"NA","NA","9","NA"
"NA","NA",NA,"NA"
"NA","NA","7","NA"
"NA","NA","7","NA"
"NA","NA",NA,"NA"
"NA","NA","5","NA"
"NA","NA","5","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"One of the best movie of decade","24 December 2009","10","Aamir does it again. what a movie .from start to the end, hilarious moments.screenplay is fantastic. full on comedy and yet it never looses its heart. Aamir pulls off a 22 year old character with brilliance. never for once you feel you are watching aamir .It was rancho on screen. sharman n madhavan - i bow down to them. music looks OK on cd but during movie it worked as a plus point. situational tracks works in the favour of film. runtime may sound a bit too much but believe me, you wont know when the first half is over. second half may seem a bit too hilarious but apart from that its a masterpiece. gr8 aamir ,another brilliant movie.10/10"
"Best Movie of 2009! Aamir Khan reigns Supreme!!","24 December 2009","10","We saw a sneak preview of 3 Idiots last night at Globus Cinema in Bandra, Mumbai.Brilliant. Simply, brilliant.Simple but articulate story telling laced with lots of humour and lessons from life. A wonderful experience to watch as every single actor from Sharman, Madhavan, Boman, Kareena & Aamir deliver probably the best performance in a movie this year.Sharman & Madhavan start off on a journey to seek out their friend Rancho. Together they were the 3 Idiots in college. And they take us the viewers with them on this beautiful journey with such warmth, panache, humour and love, that we don't want the journey to end.Sharman really shows why he's one actor to watch out for. His acting genes come through in every single scene. He's perfect in his role. Sharman, you rock!Madhavan as the guy who's chasing his father's dreams rather than his own is wonderful. The character who learns to laugh at life and it's ironies thanks to his friend Rancho. Madhavan shows his humorous side brilliantly savoring every scene and making it a pleasure to watch. His narration of the movie is very good.Boman Irani is probably the one actor we take most for granted just because he's so brilliant! His characterization of the control-crazy, hyper-active, hyper-competitive, almost dictator-ish, college principal, is beyond words. He plays it so so well, that you love to hate him. He's that Good.Kareena comes through in this movie as one of the finest actresses we have. No one else could have played her part and also looked so beautiful at the same time.And now take it from a hard core Amitabh Bachchan fan, Aamir Khan is the best actor in town today after AB. Period.His range is phenomenal and his characterization of 'Rancho' in this movie is positively brilliant. The small mannerisms, the walk, the smile, the attitude, the brilliance of a young person who's not restricted by the educational system, his positive attitude towards every thing in life, it's Rancho you are looking at. Not Aamir. Aamir's ability to transform himself convincingly from the super-huge well-built temporary amnesia patient on a revenge spree in Ghajini to this whacked out college student, which is half the age he played in last movie shows his prowess as a master actor to transcend age barriers to play almost every role in the book.This is THE best movie of 2009. Aamir again reigns supreme. Thank you Raju Hirani & Vidhu Vinod Chopra.Cliché word, but I have to use it - FANTASTIC !! 10/10 P.S. Don't forget to say 'Aal Izz Well'"
